Id,SalePrice
1557,113721.48519129204
1558,88782.58690416468
1559,86348.7607134658
1560,136170.76580482148
1561,138851.36538279068
1562,131769.40897042534
1563,122174.66383152657
1564,161579.07096873605
1565,145837.8506164055
1566,240556.7584330067
1567,72498.28504560301
1568,236715.8535196177
1569,141593.79145449185
1570,139314.9391410994
1571,120576.01916201033
1572,145342.76270562038
1573,253991.33597043896
1574,113015.11236877646
1575,223416.80933724454
1576,239331.20512441092
1577,191548.1754964884
1578,141626.80007205773
1579,143188.8251043425
1580,191252.799966608
1581,154771.66760187392
1582,127001.68950781756
1583,331003.3418329524
1584,233193.82233266832
1585,142944.52404387807
1586,69098.33492047405
1587,100408.04814969625
1588,150665.37463133977
1589,94280.57308832953
1590,134542.69433473714
1591,96457.28184228149
1592,113882.07859372631
1593,124047.07445357359
1594,137231.63034202703
1595,116570.79417088037
1596,244617.10992117252
1597,182860.4159079217
1598,201911.10820081955
1599,168864.66394087215
1600,165008.30434257106
1601,67927.58075234976
1602,113114.35946442868
1603,88024.35589445593
1604,275658.7763595022
1605,242480.0969277766
1606,172208.1185147269
1607,169755.39904910565
1608,214087.85452586564
1609,191153.554424644
1610,151131.28515680763
1611,134829.2749923322
1612,167646.50108019006
1613,157798.84497095973
1614,129416.51057311299
1615,85762.1096964837
1616,73414.25402352789
1617,92023.68919499723
1618,122517.27621036938
1619,142476.89279565963
1620,161923.12339708957
1621,137510.0959415316
1622,139196.38850990075
1623,287492.9901275259
1624,210371.29571091864
1625,121888.96068725064
1626,164497.38009958324
1627,186674.9822213044
1628,278024.14196177805
1629,175525.58012852533
1630,356589.19436872023
1631,208444.72883185255
1632,242438.42583855783
1633,173462.35805103657
1634,186135.00735969306
1635,174765.4690715279
1636,149626.5796394537
1637,192710.14327287945
1638,194826.69847023272
1639,178753.83770935622
1640,268151.1384241339
1641,172946.84558319786
1642,227454.64176001315
1643,223837.894359353
1644,229952.78302112958
1645,195349.3713591011
1646,157316.77289813576
1647,158296.103394963
1648,130181.2836927107
1649,138063.70052778115
1650,118461.81034584076
1651,117543.09014837469
1652,95515.00148318557
1653,102648.64573120562
1654,152791.31595374242
1655,151934.1447312702
1656,148986.5631796112
1657,150401.04119300196
1658,153625.19362715856
1659,126340.24278361167
1660,154123.8645022226
1661,428109.43864981766
1662,409359.7616522864
1663,392308.6889224459
1664,421373.1494382159
1665,301684.6538758151
1666,323580.316491425
1667,356779.7155435843
1668,334301.632962038
1669,287350.7802946438
1670,350156.3344881067
1671,268628.58050184173
1672,452006.4333749337
1673,286143.01200092863
1674,243751.863159555
1675,189388.4759609612
1676,189605.9344630042
1677,217381.21485875107
1678,437946.0068845546
1679,401164.37650008453
1680,349301.06158089836
1681,240094.4824207877
1682,306033.85900133307
1683,182175.44771359046
1684,179334.71697262523
1685,175101.31202429844
1686,171082.507924439
1687,173383.6649558155
1688,190474.58524972035
1689,192682.70351587722
1690,194085.36807182117
1691,183228.21140248777
1692,254837.74467292064
1693,171324.17472686732
1694,179638.1140127539
1695,165731.37274599323
1696,277520.04103349976
1697,167252.58643917905
1698,360127.3444213378
1699,330946.4364053175
1700,244225.11692586384
1701,272592.37913250783
1702,245171.69633015525
1703,257788.50791314297
1704,285744.8861842367
1705,228452.67604681148
1706,398779.27665082243
1707,213744.24952712446
1708,208121.1752537406
1709,272757.68691510294
1710,219716.38114559528
1711,254648.75728909238
1712,274248.0407468313
1713,275825.93470101967
1714,230373.6594733861
1715,196805.29324024933
1716,180582.10231050674
1717,176133.9575837488
1718,133760.2653470225
1719,202334.65430468865
1720,247679.62407552873
1721,166696.12806523815
1722,123654.64661948041
1723,156465.12681061242
1724,207399.53280671494
1725,245683.39825152096
1726,189807.66651438645
1727,160390.93225116722
1728,182906.84105936604
1729,163344.67969496283
1730,146833.6103334519
1731,125003.5466891221
1732,126749.96525041568
1733,119709.92593155833
1734,120212.29110927387
1735,137217.3316406046
1736,119490.52773208445
1737,328133.987795161
1738,221354.94287912548
1739,271867.2191950761
1740,216351.95985792993
1741,192858.4876284677
1742,170174.13669922933
1743,171379.88923339738
1744,304728.7285277017
1745,223317.02680988947
1746,186957.9355853912
1747,210167.87745653256
1748,227126.65703063094
1749,153652.35951112502
1750,129616.17741988692
1751,247902.64159586586
1752,125010.87658357568
1753,142229.50525324114
1754,197285.34785537206
1755,170928.8435024737
1756,129229.80666675391
1757,116777.81230756492
1758,143467.37969943497
1759,161585.6178967584
1760,169967.9466625002
1761,144784.59932533134
1762,173900.18478553224
1763,169853.55895068782
1764,116396.702209467
1765,158935.16520628857
1766,180455.8023706956
1767,219597.85669608167
1768,148332.75132846783
1769,171146.1614856573
1770,147766.21910469138
1771,129263.38055939644
1772,144181.47298510425
1773,134229.28859419128
1774,138950.16326421034
1775,137521.86159276502
1776,125650.39479870352
1777,113930.23157826171
1778,141507.1460990406
1779,112268.15700153213
1780,168710.16898097107
1781,132078.09017520584
1782,88538.40909870669
1783,146002.0773389088
1784,106718.57133961396
1785,118425.75752512252
1786,137467.81924207264
1787,162602.07730560828
1788,59805.076369130715
1789,101525.77875396935
1790,79651.86130524863
1791,183383.38170835143
1792,153031.3775412241
1793,130019.18986357964
1794,147525.74006548658
1795,134076.77708272892
1796,118036.93749461291
1797,114894.16235530187
1798,122113.03108911398
1799,112934.12246499663
1800,129229.16013062396
1801,130995.64720852846
1802,118817.34916222442
1803,148140.32887430428
1804,142266.43934178381
1805,140060.60620262971
1806,122839.04850491573
1807,131799.21583628881
1808,115837.58456753954
1809,121319.04388892032
1810,144363.61247230272
1811,100837.16431595189
1812,98899.01868304674
1813,122967.99785622765
1814,100045.0493978619
1815,53688.46522792131
1816,97781.42993522032
1817,114448.75771976681
1818,144517.2184820789
1819,123382.4786586812
1820,62042.82343339408
1821,104595.71736517007
1822,147824.50412535344
1823,49484.13044677562
1824,132483.22123978732
1825,130999.95764484564
1826,110104.14245796185
1827,102559.18734628306
1828,140401.8699559596
1829,113713.52014402182
1830,138539.03281930965
1831,149045.03784173928
1832,89418.02495319337
1833,138607.89298731674
1834,122765.42316919671
1835,131930.17412968123
1836,126962.65543131185
1837,98201.04778819902
1838,123469.64328292245
1839,89486.35826645124
1840,154594.71115657067
1841,145757.29467841663
1842,83256.02031806186
1843,130446.48551535262
1844,136048.7238560829
1845,138468.5929689497
1846,151713.12303428614
1847,159339.1147046408
1848,59326.114597064014
1849,103582.32494420158
1850,115666.73868069792
1851,150397.46629711764
1852,125997.05935013446
1853,138293.75476512522
1854,168857.93918810203
1855,148094.58738019445
1856,222699.75274631334
1857,140858.4397174165
1858,137194.26346128475
1859,117217.08116086257
1860,155674.17053643003
1861,117033.6615025027
1862,297584.698159779
1863,283012.4008828667
1864,283012.4008828667
1865,329885.41694620677
1866,341305.10212196124
1867,236510.078973846
1868,309718.17188802816
1869,204106.9421185691
1870,228743.38276227488
1871,241347.43092128023
1872,170163.0004244367
1873,258045.37244131402
1874,142044.67362647358
1875,195327.94372672227
1876,191024.6514184483
1877,208715.0023285096
1878,199830.07763017458
1879,133816.9223743588
1880,133138.64675049452
1881,247619.06127374043
1882,260254.13333590602
1883,192938.61665533917
1884,206732.97681405809
1885,240588.3373477052
1886,308699.2875230886
1887,204951.78962336367
1888,284621.78323655983
1889,160472.8221515311
1890,127040.51002678633
1891,134938.58760019415
1892,107541.68276107842
1893,132480.0452787516
1894,127591.36030080078
1895,136596.97064190096
1896,127931.22691799016
1897,116562.19635420562
1898,110986.39249456604
1899,150297.47762390753
1900,147536.97004474414
1901,170095.77314516564
1902,141833.87157612157
1903,216594.48100692395
1904,143968.05549705695
1905,197956.91809937186
1906,156035.480873311
1907,195147.32821803325
1908,105553.66621723812
1909,138205.72966593594
1910,117991.40865383565
1911,207426.35255309142
1912,328213.6134709924
1913,147200.29729031335
1914,59522.88401003266
1915,315853.9177519872
1916,70180.83053585886
1917,257911.42490146292
1918,139619.91785044468
1919,170596.610782914
1920,148013.29948041588
1921,433265.64982219343
1922,325018.17707761534
1923,216621.75499118352
1924,238694.39320445672
1925,199531.72559051873
1926,403303.63984337717
1927,134737.09631817802
1928,153838.00699675348
1929,125581.09729741611
1930,127386.30910066268
1931,142984.23685696258
1932,137732.7624296261
1933,175362.29219340332
1934,176994.2722563778
1935,168156.6330702915
1936,184525.4376364617
1937,183411.3384469495
1938,173169.21281557757
1939,244731.257510588
1940,189277.7486521583
1941,170336.09043919665
1942,185935.62258680572
1943,204574.05298928212
1944,354301.85708649096
1945,395010.38854991685
1946,140054.6763506304
1947,303352.564615299
1948,167728.69800701088
1949,249974.72774159658
1950,180471.5160047641
1951,263708.0818714232
1952,244251.9988315436
1953,168841.17720270992
1954,183153.28779236414
1955,131617.04815930227
1956,307595.9783574558
1957,149355.0588550606
1958,311257.07324793434
1959,143868.2444969777
1960,114066.65100084514
1961,123529.84301859848
1962,98151.29219829972
1963,104338.16793121133
1964,114333.64630353777
1965,150857.78769452404
1966,141449.65958431517
1967,282000.2771624968
1968,441173.0681667156
1969,403301.9288408024
1970,431356.31561817386
1971,431183.35065642686
1972,386335.71371304325
1973,260147.96979372366
1974,320130.02372204006
1975,462956.6698932626
1976,265096.9613872953
1977,361053.3962561129
1978,360078.20368061186
1979,329811.3320380816
1980,197599.76938561283
1981,345988.37188132404
1982,214657.6974438866
1983,200971.51289679584
1984,171469.95853040047
1985,221343.33993303767
1986,215568.58219313214
1987,179326.88781094682
1988,177685.84693334776
1989,195998.5805845789
1990,210998.33264670707
1991,224809.1299861156
1992,206849.5828792767
1993,173943.60886564117
1994,231117.57546531703
1995,184954.37264460805
1996,255049.1941788143
1997,312117.2267251821
1998,331750.8115885308
1999,257526.6914511694
2000,326834.0212979908
2001,266945.2314333274
2002,245028.90514227396
2003,264272.42993387894
2004,261440.4805032026
2005,220517.2408778536
2006,223808.41149503336
2007,250953.2508649338
2008,208878.78828375821
2009,192866.64448174057
2010,195374.86658990817
2011,139624.21350100174
2012,177798.2686970595
2013,178647.79823402187
2014,190732.61428002777
2015,206186.65411441377
2016,191661.62528782673
2017,197661.59467372036
2018,127823.89036557499
2019,135959.43200481398
2020,112321.95165661158
2021,113078.48859911114
2022,180926.92867354292
2023,145470.45743967593
2024,247966.68814064332
2025,359814.9239473557
2026,175282.51555554228
2027,154551.92053137327
2028,150429.9827490101
2029,163676.9722228507
2030,275617.32295450073
2031,223846.86935787642
2032,238574.37636129165
2033,262696.8471669269
2034,169109.78314262562
2035,202680.93028293797
2036,193361.40431745298
2037,198919.42106114916
2038,285975.623662764
2039,214523.01177135587
2040,311546.2077964042
2041,299397.52485595533
2042,201808.35046684206
2043,170284.60522613165
2044,162680.57908491237
2045,224800.12862668067
2046,141907.14653017162
2047,140983.27968159257
2048,138739.61347830045
2049,140395.61131024867
2050,176065.28136907177
2051,107586.6268121553
2052,125795.75617208124
2053,147640.10402129972
2054,86691.07426391974
2055,160671.86754578302
2056,143431.9600413545
2057,121363.23582337226
2058,221810.96040361805
2059,132843.3818171337
2060,179446.07731240147
2061,175213.56046240302
2062,133374.92820967213
2063,114426.43042533162
2064,140681.72103762336
2065,119967.34067069396
2066,163798.81676144988
2067,111829.03334949017
2068,147381.2567095641
2069,87441.66333034789
2070,112961.63362027446
2071,91635.54451519196
2072,133178.48460691873
2073,138931.91929237492
2074,185882.449036436
2075,143722.76632132722
2076,115464.27549166894
2077,159002.14049910413
2078,128873.12660478486
2079,132961.5710885407
2080,115589.64239770826
2081,128123.86740178759
2082,125032.96804690792
2083,141545.07880679608
2084,110414.36465311926
2085,116775.18547119957
2086,105558.9040159159
2087,119533.66623719559
2088,98491.93996517787
2089,75592.67594061786
2090,130414.38731478558
2091,121776.59318670194
2092,123168.25662719196
2093,122851.26485272295
2094,119639.47217263714
2095,148674.413436079
2096,80444.26424841602
2097,98176.75098672495
2098,138360.14732102843
2099,58334.06591984251
2100,85927.22438877987
2101,119052.12282497776
2102,126556.44704298236
2103,106513.09766053064
2104,138423.74330441322
2105,127233.47171295759
2106,68383.19454108739
2107,208204.6423891276
2108,111423.96485701363
2109,110038.75122883824
2110,135258.39311368886
2111,140656.6748900621
2112,141777.4458334175
2113,124304.60911306707
2114,110638.51647017279
2115,163017.1404725484
2116,115041.58723300399
2117,147053.29207619058
2118,124962.62513397487
2119,108018.1204047321
2120,111370.24696518831
2121,87151.95217079118
2122,106683.86014117057
2123,84077.2505183652
2124,159485.14759664098
2125,129560.34790171568
2126,148999.3648800983
2127,142961.75965049415
2128,129379.42636135248
2129,94766.83049079301
2130,132540.35449472754
2131,130779.48804412696
2132,115122.19497912427
2133,122708.67875439678
2134,123198.66935917654
2135,94064.92146866427
2136,77007.18849519992
2137,110458.40178464577
2138,132675.2167440723
2139,147652.62898047167
2140,140833.139638783
2141,140476.3795899935
2142,122747.74197024711
2143,145139.01448592517
2144,124837.94509988996
2145,137377.62246258534
2146,164641.49937933352
2147,137301.81926797735
2148,134776.10672832208
2149,142837.94917685073
2150,229873.87933331108
2151,118810.12245667033
2152,170782.15640384456
2153,168619.12857289295
2154,108382.74305197629
2155,138438.43210670588
2156,259742.81667092154
2157,243963.92280518042
2158,247972.2648691975
2159,207010.06179793592
2160,181993.89499041444
2161,240734.33554966978
2162,395615.11719577643
2163,343293.19128732156
2164,238459.51421378576
2165,194711.09770784283
2166,145365.05956123638
2167,217349.62129003354
2168,196495.40458385044
2169,192988.47944107608
2170,217885.79079108828
2171,143596.1492382618
2172,131482.76880521022
2173,164559.47096396988
2174,234178.8312340254
2175,303386.37685454555
2176,323317.7494216979
2177,242056.5481041565
2178,207457.77524596403
2179,142870.0147950133
2180,212004.79470970418
2181,185995.51365785624
2182,221575.0164057406
2183,192165.44607782224
2184,122062.51946990358
2185,123760.37926997748
2186,143499.2336671152
2187,151049.8049640893
2188,153211.92253224392
2189,229013.2400486928
2190,82093.46305825452
2191,82199.39142322126
2192,91786.66863213657
2193,104244.30538450497
2194,100542.36412961668
2195,118020.27981634397
2196,100526.43199129324
2197,121335.64430529313
2198,159154.6269334298
2199,180797.30372752092
2200,148686.68502785952
2201,139138.68439225125
2202,205710.6820799137
2203,142549.49353596653
2204,185234.2536030139
2205,117066.67466562371
2206,146173.90779838132
2207,207491.22414050644
2208,248979.60246296017
2209,222354.8037527211
2210,114589.89316555533
2211,111070.8583909522
2212,112117.17287643848
2213,102359.97471763584
2214,123705.94159559663
2215,106176.59498873467
2216,144841.05865912055
2217,64488.60545024908
2218,77097.60669023095
2219,66706.41959742292
2220,69955.4883374634
2221,317652.99101743934
2222,278734.6428208751
2223,314212.39708992944
2224,207516.71228814067
2225,121807.18003791441
2226,185468.5070115187
2227,197172.70308770082
2228,265919.1972717279
2229,247135.0581951126
2230,149621.0539056481
2231,211576.55400320713
2232,172507.2644025299
2233,181051.4554855194
2234,238620.8889509758
2235,217796.2027070703
2236,273328.96716194635
2237,341051.1607865963
2238,201705.2974768739
2239,108792.755368295
2240,157017.58407572078
2241,158698.41933496812
2242,129300.0542281387
2243,127541.85573559074
2244,104991.99661502088
2245,97280.80464935572
2246,145382.01372370182
2247,109235.35346749084
2248,125529.58560482475
2249,127567.3954287742
2250,134530.46060680028
2251,108099.90091680954
2252,169206.72547953093
2253,149953.04014648858
2254,171738.87213955354
2255,185763.27653731348
2256,183019.36124609274
2257,203773.05157655885
2258,165627.88163398803
2259,178951.6786697543
2260,158396.4646965283
2261,181698.10190048418
2262,204024.4526876738
2263,368780.1801555543
2264,426362.13222676807
2265,165097.2025565755
2266,293696.32299534645
2267,381981.50597356027
2268,382739.4250487831
2269,149750.50459195458
2270,194923.22138096933
2271,225650.7900151416
2272,201406.4369914096
2273,167326.24135761338
2274,181014.80899662882
2275,163384.30838090778
2276,194401.2591037272
2277,179901.83618547517
2278,143257.72228749245
2279,131594.0377321221
2280,119604.85438634422
2281,166674.07011879142
2282,188977.1123771562
2283,104478.23982734085
2284,111276.32802857818
2285,141786.2466839883
2286,124827.00910108355
2287,355855.0166671793
2288,259000.38982226833
2289,383316.19612049527
2290,460209.2178912842
2291,318518.1247686867
2292,437358.2176095316
2293,458036.13444583863
2294,408571.5200547607
2295,457865.85126203863
2296,278000.92847204924
2297,316382.00535231223
2298,331115.07425181894
2299,363626.0556329091
2300,339148.02195104444
2301,276941.08807325514
2302,244765.5180827013
2303,240237.4585730377
2304,239348.62087523873
2305,188293.47131039936
2306,188460.50593842624
2307,191548.38001309684
2308,225566.07453105072
2309,270745.66119156335
2310,200980.09402465654
2311,198959.61469729396
2312,175049.42410563614
2313,177177.23778574527
2314,165632.7538901618
2315,177723.820547041
2316,182073.1387357853
2317,187398.58601719458
2318,179249.20814996638
2319,182153.37320506215
2320,184469.21970743896
2321,239552.1249936331
2322,177344.17365641257
2323,185335.25107664097
2324,174547.9797879508
2325,220740.68242289632
2326,175771.96906427006
2327,205864.6481175621
2328,220983.11847571502
2329,185012.23637440053
2330,178307.8640461189
2331,364294.62408611627
2332,393901.5655895828
2333,334378.3112067297
2334,249003.46372909413
2335,270540.56060384243
2336,335375.9041301635
2337,195729.93498673092
2338,273273.3061854936
2339,222602.1930534808
2340,393626.278741259
2341,227288.65089376067
2342,236609.46877116853
2343,225590.0056290011
2344,215956.71622689272
2345,240209.72448607572
2346,210005.49217621912
2347,196733.45304606037
2348,231933.75613413609
2349,171858.5079330047
2350,289012.6683078963
2351,253287.67384423074
2352,250053.4012615023
2353,240807.05222621668
2354,127357.40260990961
2355,149231.76322446897
2356,153690.61369969219
2357,196784.2888764095
2358,194462.57219972613
2359,126627.5591982183
2360,120064.58393791252
2361,145788.98656071303
2362,287281.72256034403
2363,139548.54859254573
2364,157128.24875655104
2365,213474.61915394766
2366,183651.03147540474
2367,223982.34939120387
2368,211583.09660623566
2369,223889.11453688476
2370,167782.98737403064
2371,167187.73849106836
2372,190198.89129923575
2373,274394.7196127641
2374,312049.74904174625
2375,254749.86745990132
2376,290362.7650348845
2377,349541.0369466143
2378,137234.01965652403
2379,185401.86407737536
2380,141114.31174705885
2381,168235.56332018346
2382,201974.42693199468
2383,210945.85646474286
2384,248919.23000401902
2385,161829.11514129865
2386,137429.6415998458
2387,137665.24305900204
2388,94601.55455689714
2389,125770.78644371121
2390,143285.8054246963
2391,141758.981544459
2392,114254.04581032686
2393,166794.6040758493
2394,142997.5051868842
2395,199985.05402933876
2396,149309.39001848243
2397,222012.1352634269
2398,131139.79414528713
2399,60385.39413267912
2400,59603.95865539344
2401,113205.13735662383
2402,138919.64791189204
2403,140071.4123727578
2404,150510.8579450894
2405,157747.50898086064
2406,143888.77728585177
2407,127426.6497865777
2408,143113.61919453496
2409,126898.84504706367
2410,164344.7827956964
2411,120019.49291162334
2412,159942.35380883512
2413,134184.0996858586
2414,140584.28421377548
2415,137210.65171575727
2416,126102.14115300347
2417,138397.50340899552
2418,133276.46893546966
2419,125674.47196429895
2420,127934.4047230488
2421,149674.57789199892
2422,108154.98026150666
2423,125564.86494706126
2424,144624.2547825317
2425,213748.36704895805
2426,131329.46082391686
2427,136156.2624202825
2428,174260.80274988036
2429,112838.5231858106
2430,131508.21155912642
2431,110054.187981836
2432,145218.6187666227
2433,148747.08543715425
2434,140895.15888107845
2435,153103.48568139723
2436,108326.90703280865
2437,109956.42893373901
2438,128382.53406702635
2439,111866.7403926876
2440,123137.0188713086
2441,97563.34256671902
2442,100051.19208305657
2443,119491.56991774551
2444,129168.5934469022
2445,88392.15006503607
2446,131663.2008472695
2447,175116.36535480298
2448,134202.66868814995
2449,109768.90720220208
2450,147397.0767463625
2451,128134.69801571408
2452,204147.3130879875
2453,94452.90726484054
2454,115502.39857321182
2455,118700.75314221562
2456,131741.4575981609
2457,126920.8462225014
2458,120615.71972323157
2459,111451.05753161253
2460,137742.122457032
2461,119341.99514273633
2462,136445.45554916776
2463,123188.46690149154
2464,166708.09376619692
2465,140568.66170345465
2466,114481.86025592277
2467,139398.76600252197
2468,76239.66265305791
2469,78927.20240349669
2470,183152.32199592903
2471,206207.5979668795
2472,160115.86241022393
2473,118210.21116805682
2474,81696.24038926575
2475,223837.03894760172
2476,115061.16811617317
2477,131240.2793934022
2478,153051.10965778228
2479,107870.41299485503
2480,151077.30363616344
2481,124667.68913287409
2482,129391.43309604528
2483,119274.93750600853
2484,124245.34042906584
2485,126991.76619253721
2486,153473.25141384327
2487,167102.56178939829
2488,155976.64646122977
2489,156607.8692908459
2490,151111.30409233132
2491,91192.172085397
2492,186768.41625784824
2493,147899.70804085679
2494,145521.14594494904
2495,89057.03779592588
2496,248973.02178940777
2497,154389.64327708705
2498,108352.62936317225
2499,89682.46849267479
2500,132272.7963909718
2501,137027.64547567206
2502,148627.1007027652
2503,104662.14630593982
2504,172276.16291988036
2505,220398.44911523387
2506,252051.4520923439
2507,296703.304524991
2508,253831.91285909302
2509,216060.58039669902
2510,221976.63506137166
2511,180504.45883521636
2512,207193.2364217068
2513,218832.5241959254
2514,251881.77300643324
2515,145694.7581689122
2516,168320.60722270896
2517,137703.27984250788
2518,149812.5552674644
2519,225617.94314155006
2520,209266.7263094775
2521,191323.47707331573
2522,223620.9709027188
2523,124490.92417419392
2524,136528.48684651524
2525,142896.40551082467
2526,139444.73231437962
2527,119798.10355646448
2528,127638.24953617067
2529,137290.54643621205
2530,115143.32880677794
2531,255433.50882886304
2532,225204.88105628383
2533,198752.1914279728
2534,242150.72010630727
2535,317368.1849529769
2536,231739.4217503107
2537,237273.77353708568
2538,184346.09541080092
2539,187820.83497496028
2540,173142.5204605034
2541,184190.41950251246
2542,169532.00106862673
2543,128595.71111526155
2544,125345.48447764534
2545,140297.17904595193
2546,129220.90057584699
2547,132597.85714992107
2548,153799.94524187915
2549,159191.61877446427
2550,309044.9262371828
2551,139562.36763243072
2552,125917.11998484131
2553,73562.88566476005
2554,100744.86669854974
2555,114060.936108762
2556,99879.09261513167
2557,113961.17697349949
2558,154564.38643639145
2559,135489.85807762327
2560,148391.10492439175
2561,139495.4362307846
2562,130822.11140929026
2563,148703.11332080464
2564,200377.63699808563
2565,131340.24540166883
2566,168630.5965348999
2567,138529.78300383795
2568,194398.8185140853
2569,205376.27557354947
2570,112586.4881831394
2571,180042.75307261574
2572,148378.0465176706
2573,218461.87198016967
2574,278407.25994114054
2575,131813.46489353236
2576,126991.51357657205
2577,151246.99167170606
2578,85057.45553628783
2579,65927.72222646118
2580,113345.52657885994
2581,108170.29897113056
2582,110462.99806020988
2583,281492.708563994
2584,176625.85126150286
2585,185251.99371436774
2586,229918.84067570246
2587,195363.22454785436
2588,142607.6595283946
2589,143124.96152477426
2590,215847.12540898615
2591,212722.3426554644
2592,218937.19739117805
2593,263416.56240135885
2594,179159.8951600108
2595,195721.7528978677
2596,320630.2878292559
2597,178631.11541028926
2598,289551.12187915994
2599,298823.7439661946
2600,137276.3542392296
2601,148570.46265822562
2602,80495.01562254824
2603,95854.08383729593
2604,89843.4876745048
2605,76580.0228009035
2606,147868.20995135588
2607,205349.98909988927
2608,200212.04552817027
2609,166757.78286502534
2610,114204.16095450218
2611,120593.89773578392
2612,156330.95407564295
2613,132943.65001566306
2614,130905.608744926
2615,155583.10991239295
2616,144709.76403898268
2617,172687.5482844126
2618,202556.57895558042
2619,199960.75133760407
2620,181161.92355393225
2621,174534.3572797355
2622,181501.8826192749
2623,254667.19071809962
2624,307880.41182699514
2625,301414.0034668937
2626,173563.021973976
2627,160715.94039636475
2628,482404.00316708593
2629,492849.4436512103
2630,347252.91131084546
2631,446091.65065831895
2632,434294.8623938999
2633,307358.5304901336
2634,405380.9631718927
2635,156815.25953825997
2636,179708.62199722318
2637,174958.6581462661
2638,256504.17052447711
2639,186739.5063939324
2640,151912.15142805988
2641,109476.19168481292
2642,192197.47640100814
2643,99461.38372390564
2644,128210.7536870414
2645,100393.83458513179
2646,94177.75468393118
2647,104784.45415551504
2648,147530.8040419647
2649,146330.31226410897
2650,142317.68890240992
2651,150391.33502296836
2652,411934.4108390836
2653,243259.7155272551
2654,240769.55191838893
2655,403947.657715067
2656,303709.88943637314
2657,344012.0489590588
2658,291706.2168080172
2659,290838.5419738407
2660,349993.00222703844
2661,348771.1542793827
2662,352035.8566621189
2663,287768.8009655975
2664,260241.75948283213
2665,323501.8000284221
2666,278773.8642820248
2667,165730.59660012348
2668,180863.58912232486
2669,174067.86968611754
2670,270045.43179174425
2671,184980.89003337323
2672,194101.49096540557
2673,203486.46602416478
2674,203029.11388693607
2675,171264.86956905609
2676,188365.316138037
2677,191310.95748309704
2678,259776.45905258515
2679,271274.7140670872
2680,279279.60968715744
2681,404746.01525785425
2682,323173.7293978578
2683,488187.0320231472
2684,333108.9059290379
2685,343981.80222367117
2686,257677.01336317003
2687,322010.13006490056
2688,220679.17593222452
2689,201217.09606473218
2690,422708.877470188
2691,188207.880027196
2692,133648.24893025044
2693,193935.10127375138
2694,133435.5748957445
2695,198001.13416273613
2696,188289.96265205008
2697,182199.8371172747
2698,198892.63045080402
2699,179557.98475435094
2700,162150.72876743542
2701,152892.7916049572
2702,107022.33610953881
2703,124347.19026247818
2704,139413.29202518135
2705,121239.82052974138
2706,113957.61537365858
2707,122276.78012644022
2708,133227.7781029816
2709,108523.7734762609
2710,125239.97238542387
2711,289399.88741405605
2712,382777.1310296123
2713,171624.50710575323
2714,152765.77522451134
2715,167883.31980827267
2716,148446.98287410036
2717,175067.09386230673
2718,225515.96923647984
2719,156724.58968687724
2720,172005.55826141802
2721,135601.14831921886
2722,164136.67257933665
2723,141837.3334020768
2724,130716.71333364847
2725,134251.81828209356
2726,144079.70040681216
2727,185377.83502319668
2728,174312.44902633593
2729,146213.25662920065
2730,144076.70667577971
2731,126023.99471156538
2732,126186.74908612193
2733,159923.4897575054
2734,152752.20727645681
